id	preprotext	irony
1966	I liked a AUTHOR_TOKEN video * url * Trey Songz - Heart Attack [ Official Video ]	0
1967	AUTHOR_TOKEN well I guess because they were missing pleasure p .	0
1968	"AUTHOR_TOKEN If Apple had slavishly copied a Samsung product , but sold it as "" better "" then no way Samsung would sue Apple ."	0
1969	AUTHOR_TOKEN AUTHOR_TOKEN One of the most beautiful people to emerge in my recent memory . Adele is simply incredible in every aspect .	0
1970	AUTHOR_TOKEN I know I will ! ! !	0
1971	Good morning AUTHOR_TOKEN have a nice day	0
1972	what to do todaay ? . . school work TOPIC_wooo	0
1973	re-mf-tweet “ AUTHOR_TOKEN : I am so proud of our graduating class . .	0
1974	I am incredibly annoyed that I am gonna have to sit through lunch during 4th and 5th this year . I will probably just stay in class and be a nerd	0
1975	Company next door uses explosives to get their material sounds like a war , I spilled tea all over my notebook { thanks }	0
1976	AUTHOR_TOKEN omfg I love thaat ! lol	0
1977	What a day ! ! !	0
1978	Getting a late start on this slow cooker meal . TOPIC_latedinner	0
1979	What ? Hogan 's big leg drop was not one of the 50 greatest moves in wwe history ? TOPIC_lame	0
1980	Laying in the dark EMOJI_768 EMOJI_788	0
1981	"“ AUTHOR_TOKEN : "" A self-checkout attendant has been notified to assist you . "" ” AUTHOR_TOKEN"	0
1982	Playing COD on the last day of summer vacation . Now this my friends , is living .	0
1983	"TomSawyer : "" Well , he 's mended kites for me , Huck , and knitted hooks on to my line . I wish we could get him out of there . """	0
1984	AUTHOR_TOKEN That link you posted * url * The youtube vids - Melb hipsters are lame . The Sydney vid even got the accent right !	0
1985	16 people followed me and 3 people unfollowed me / / automatically checked by * url *	0
1986	in such a happy mood	0
1987	AUTHOR_TOKEN speak for yourself sir ! I am excelling in this class	0
1988	Anambra Governor Said to Secretly Own Shares in N15 billion SABMiller Brewery - * url * TOPIC_Nigeria	0
1989	""" Women who love republicans who hate them "" * url *"	0
1990	I hate Twitter !	0
1991	My girl , you can even get a large & cheese lol RT AUTHOR_TOKEN Dreams 2RealiT lmfao what 's good * grabs purse * leh'go	0
1992	First Quarter Browns ' grades * url * via AUTHOR_TOKEN	0
1993	AUTHOR_TOKEN Dont call that # back	0
1994	Just posted a photo * url *	0
1995	180 days until summer ! ! TOPIC_notthatbad on the bright side we only have 2 days until a 4 day weekend	0
1996	spot on at least prog 1 RT AUTHOR_TOKEN : ' Islam , the untold story ' then the Paralympics . Comedy gold , all night long . TOPIC_obviously	0
1997	AUTHOR_TOKEN aww , well fingers crossed !	0
1998	Watch my run right now with AUTHOR_TOKEN Live * url * TOPIC_RKLive TOPIC_RunKeeper	0
1999	AUTHOR_TOKEN AUTHOR_TOKEN the red marks all over my thigh just were not enough .	0
2000	Wtf my sister used all the makeup remover cloths and she does not even use makeup .	0
2001	Photo of the day - cool , creamy mango sorbet from AUTHOR_TOKEN * url *	0
2002	Do not pay attention to this tweet , I am standing alone in public so I am doing this to make it look like I am texting .	0
2003	Big K . R . I . T is one of the most intelligent new generation rappers out right now .	0
2004	AUTHOR_TOKEN of rtl 4 kan oo k !	0
2005	Wow , this Dr . Phil episode is crazy ! Reminds me of the glory days of LOST ! I sure hope this does not end on a cliffhanger ! !	0
2006	Venus is playing so badly . .	0
2007	Baby , when we are good you know we are great , but there is too much bad for us to think that there is anything worth trying to save .	0
2008	AUTHOR_TOKEN la po bang shedule of show dito sa abu dhabi ?	0
2009	Too bad she 's not THAT good at playing the gay part of her character . TOPIC_PLL	0
2010	AUTHOR_TOKEN - Roll on tomorrow EMOJI_173 TOPIC_ahgad	0
2011	None shall have the power of intercession , but such a one as has received permission ( or promise ) * url * 19:87 TOPIC_Quran	0
2012	AUTHOR_TOKEN : Only took you 14 mins to decide ? I can only hope you give the DNC equal time .	0
2013	TOPIC_SpongebobEpisodeIllNeverForget when spongebob and patrick wrestle against each other , and they get really hot and muscular .	0
2014	TOPIC_WaysToIrritateMe people who make noises when they eat	0
2015	Rick Ross is coming to tomorrows pep really . TOPIC_omg	0
2016	Best part of Test Track 2.0 the pre show & post show . Wow sounds awesome !	0
2017	AUTHOR_TOKEN Cops would never do anything illegal or wrong though	0
2018	I do not know what to do with my life besides get high and make music	0
2019	I feel amazing right now	0
2020	No ride to school today , goodthing	0
2021	AUTHOR_TOKEN it was a joke . . EMOJI_774	0
2022	I constantly see tweets about Arsenal on twitter . Thanks for keeping the world updated AUTHOR_TOKEN & AUTHOR_TOKEN . TOPIC_HugeArsenalFans	0
2023	AUTHOR_TOKEN what does she do other than do shit adverts aimed at people who wrinkle	0
2024	From car fan to house fan - Richard Turere 's laters home improvement AUTHOR_TOKEN * url *	0
2025	The OzMoGa Times is out ! * url * ▸ Top stories today via AUTHOR_TOKEN AUTHOR_TOKEN	0
2026	What goes on in my mind is contagious .	0
2027	AUTHOR_TOKEN Thankyouu ! my dad do not understand why I am so pleased with that result ! Haha xx	0
2028	AUTHOR_TOKEN . Please please tell us your fighting before the year is over ? ? ?	0
2029	I have the besst sister ever . .	0
2030	AUTHOR_TOKEN I never doubted the posey pick for a second TOPIC_awesome	0
2031	I just LOVE all this rain	0
2032	And I know it 's never simple , never easy TOPIC_breathe	0
2033	jgh ! ! super haggard ng face ko - . - pagod kase ako ehh . . pero masaya * url *	0
2034	AUTHOR_TOKEN ya im on my way now	0
2035	But anyway , onwards and upwards . TOPIC_COYS	0
2036	How to Be an Effective Single Father * url *	0
2037	AUTHOR_TOKEN Serious , sarcastic , or Bendtner-esque ? Which is a combination of seriousness , feeling lucky , and sheer cockyness .	0
2038	AUTHOR_TOKEN ' s TOPIC_lovesick will sound amazing blasted out of my new speakers ! EMOJI_44	0
2039	Isnt there a TOPIC_similarity bwn TOPIC_SoniaGandhi and TOPIC_BellatrixLestrange ? TOPIC_justasking	0
2040	I have a lot of friends in this class	0
2041	AUTHOR_TOKEN oh , lol . I was thinking it was some sort of drinking game .	0
2042	Yes ! I love waking up to AUTHOR_TOKEN and her little brother fighting !	0
2043	Fire alarm . One in the morning . It 's raining . Imma jump the bitch that burnt her popcorn TOPIC_Dumbass	0
2044	TOPIC_STROMBOLI TOPIC_STROMBOLI TOPIC_STROMBOLI My fave place to eat in the world , right here in the little town of Starkville . EMOJI_694	0
2045	Guess Ill just get up & make myself a glass of tea . Gosh do I have to do everything for myself ! ? * rolls eyes * Calm down judgementals	0
2046	Going to school again tomorrow . School nalng everyday , even saturdays cuz i love school ! !	0
2047	Hate people that judge you before they even get to know you	0
2048	Today was an ok day_EMOJI_768	0
2049	""" in Madagascar its legal to marry 5 people . . pack your bags Janoskians , we are moving "" - TOPIC_LMAO"	0
2050	Hamburg have confirmed that Rafael van der Vaart has rejoined the club from Tottenham Hotspur TOPIC_transferdaedline TOPIC_YNWA	0
2051	Circumstances grow more intense as you are pulled in multiple . . More for Gemini * url *	0
2052	Yu tu tengkiyu bobey EMOJI_683 RT AUTHOR_TOKEN : AUTHOR_TOKEN yuhuu you too yaa EMOJI_683	0
2053	Hello september ! be good to me okay ? EMOJI_5	0
2054	My bed is love right now > > > TOPIC_exhausted	0
2055	you know I 'd fall apart without you EMOJI_467	0
2056	downloading songs tonight , any recommendations ?	0
2057	AUTHOR_TOKEN when I was a 20 year old minister I wondered y there was so much animosity towards the church . Now that I am 40 I know y . So sad .	0
2058	have to walk 17 dogs . . TOPIC_cantwait TOPIC_hahahahahah TOPIC_iimsuchajoker	0
2059	A quick swipe with a sharp edge , you cut me apart and left me for dead . . No wonder they call you razor blades	0
2060	AUTHOR_TOKEN it was some random at Walmart . Lol TOPIC_walmartsfinest	0
2061	Some of these speakers AUTHOR_TOKEN the RNC are just too riveting to watch .	0
2062	TOPIC_ImSingleBecause - cant answer this twitter TOPIC_feelleftout TOPIC_whipped	0
2063	tugas oh tugas	0
2064	Dinner date at the Melting Pot with AUTHOR_TOKEN EMOJI_754 💜 TOPIC_perfect * url *	0
2065	AUTHOR_TOKEN hank finally finding out the truth	0
2066	So glad I ran into AUTHOR_TOKEN tonight ! ! Somehow volleyball always brings us together . EMOJI_802	0
2067	that 's so nice of you .	0
2068	AUTHOR_TOKEN and the clip of this song is making me cry . just brilliant . TOPIC_HAPPYBIRTHDAYABEAUTIFULLIE	0
2069	AUTHOR_TOKEN pin replied	0
2070	""" AUTHOR_TOKEN : AUTHOR_TOKEN follow back ? EMOJI_5 "" as long as you do not unfollow me ! !"	0
2071	Starting my TOPIC_cleanse today ! No dairy , meat , sugar , sweets , and coffee ! Living off of veggies , fish , and green juices for a whole week .	0
2072	AUTHOR_TOKEN appreciate that man	0
2073	“ AUTHOR_TOKEN : Thank you AUTHOR_TOKEN ! We are going to miss you ! ! AUTHOR_TOKEN * url * cute last day moments EMOJI_5	0
2074	AUTHOR_TOKEN after last night I feel much closer to you bc I talked to you like I talk to own Ships	0
2075	British people are amazing and very entertaining x ) . Hopefully visiting with my sister soon xx	0
2076	RIP AUTHOR_TOKEN Deeply saddened by the loss of my dear friend and business partner Chris Lighty . He will be greatly missed . - 50	0
2077	Here we go again another 3.5 hours of collage to look forward to ! !	0
2078	AUTHOR_TOKEN you should try throwing school into that equation . . . it makes things so much more fun ! ! !	0
2079	“ AUTHOR_TOKEN : It 's boring up here , I am going crazy EMOJI_811 ” u bout to come home tho	0
2080	AUTHOR_TOKEN Thaanks ! See you later !	0
2081	AUTHOR_TOKEN Ya right !	0
2082	“ AUTHOR_TOKEN : “ AUTHOR_TOKEN : I could watch TOPIC_fridaynightlights all day everyday . . ” Tim Riggins ” the greatest human being alive	0
2083	Decote Dance and Fitness Newsletter * url *	0
2084	I wanna be in a fantasy football league	0
2085	Let the acting being TOPIC_yay TOPIC_timetojudge	0
2086	oh , pls . Dont you see the RT AUTHOR_TOKEN When Armstrong apologised to Indira Gandhi * url *	0
2087	Great day at the open ! * url *	0
2088	Why would you rob the SALVATION ARMY ?	0
2089	Joseline needs to be restricted !	0
2090	""" AUTHOR_TOKEN : EMOJI_524 RT AUTHOR_TOKEN AUTHOR_TOKEN work on getting off these nuts "" lmao"	0
2091	Yes . Yes I love when people do not talk to me . And then they do not tell me why they have not been talking . TOPIC_exactlywhyamiyourfriend ?	0
2092	Fuck these outta town hoes I am sticking with my local love	0
2093	Chinese food please haha TOPIC_hungry TOPIC_midnightmunchies	0
2094	That long ass good morning text from oo mf > > > I can not stand her ass lol but it made me smile	0
2095	No awkward social interactions to make new friends EMOJI_76 THANK DA L A W D	0
2096	Id give my right arm to be in the Paralympics	0
2097	I get distracted way to easily	0
2098	i just love it to see my bff AUTHOR_TOKEN talking about her love letters all night ! haha TOPIC_lovethatgirl	0
2099	Tryna braid my own hair < < < Hardest thing ever !	0
2100	Great minds discuss ideas , small minds discuss other people	0
2101	My sister is actually hilarious !	0
2102	AUTHOR_TOKEN i told you it was the admin account ! ! TOPIC_FAIL	0
2103	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN both cunts !	0
2104	goodnight beautiful people EMOJI_5	0
2105	You MUST pick a side ! ! RT AUTHOR_TOKEN I dont root for anyone . I root for the USA . I look at all the data and then I make a decision .	0
2106	AUTHOR_TOKEN If we Was to get caroll . Do you think he will be accepted due to the way his swerved us holding out for newC ? ?	0
2107	Glad to know I mean so much to you .	0
2108	My daily commute has increased by 125 % . TOPIC_FML	0
2109	My favorite part of the day : When I hear that LOUD sigh and watch the headphones go on . TOPIC_HappyFriday TOPIC_Shhh	0
2110	am soo not talking to u again ! Dnt call me ! !	0
2111	What do gay people eat ? Food .	0
2112	Hungry & I want drinks	0
2113	Our friends at the Fowler House in Quincy love Bawstins so much they may be adding it to their favorite dish . Look out its gonna be awesome !	0
2114	To Spice Up Your Ad Strategy , Try Going Viral * url * via AUTHOR_TOKEN Wait , why did not I think of that ? TOPIC_oldfolks	0
2115	Tell me what you know about dreamin ' dreamin ' . .	0
2116	God I you are so cool . I wish I was you . EMOJI_802	0
2117	AUTHOR_TOKEN I am mad stressed ! ! !	0
2118	AUTHOR_TOKEN - yeah . . This guy has no agenda at all	0
2119	Um trynna go c dat new movie possession today . . Dat lil white bitch look crazy as hell	0
2120	Oh please do not care to much .	0
2121	AUTHOR_TOKEN AUTHOR_TOKEN bet it looked cool though !	0
2122	""" AUTHOR_TOKEN : From Saturday , active servicemen and NSmen can bring their camera-enabled smartphones into 14 army camps * url * lol"	0
2123	Windows Live Movie Maker takes soo long to upload and save a video TOPIC_worththewait TOPIC_ithink	0
2124	LOL ! ! RT AUTHOR_TOKEN : After sports , hash-tagging possibly best form of stress / frustration release .	0
2125	AUTHOR_TOKEN AUTHOR_TOKEN lol nicole im a smart ass I cant help it	0
2126	AUTHOR_TOKEN yea dawg lets go .	0
2127	Husband and wife singing tenor together . . so sweet	0
2128	"TOPIC_BeliebersHateDirectioners Really ? people are taking this to far , getting really childish ! I am sure your "" idols "" will love you now"	0
2129	Nw : Thirteen Ghosts	0
2130	AUTHOR_TOKEN HAHAHA . that 's greenup county for you ! great comeback .	0
2131	Game tomorrow night EMOJI_465	0
2132	Want to save money on your next Jerky run ? Check out the All Things Jerky coupons at * url * URL_TOKEN	0
2133	I hate to bring my cell phone with me when I go to the bathroom .	0
2134	You know I 'd fall apart without you . . Do not know how you do what you do EMOJI_467	0
2135	AUTHOR_TOKEN AUTHOR_TOKEN gin ? ? hahaha	0
2136	I feel very hurt that I was not invited today AUTHOR_TOKEN	0
2137	I hope this week goes by really slow . TOPIC_please	0
2138	And on top of it all our power is out TOPIC_bestdayever	0
2139	Time to choose America . Socialism destroys Jobs . Capitalism creates Jobs . Want to get America working again ?	0
2140	Office for the day * url *	0
2141	We taking it to the southside tonight The Palace	0
2142	I do not even understand why I cringe at everything	0
2143	Got absolutely tons of work to do for sixth form today . . Yay . .	0
2144	Ugh today needs to be over !	0
2145	Almost ran into a principal because I was tweeting . . Thanks guys ( yes I am blaming you all )	0
2146	AUTHOR_TOKEN engga jadi kan ! ! EMOJI_44 abis aku on lewat hp jadi ngga bisa edit prof EMOJI_44	0
2147	Cant wait to show up to school with my car pool tomorrow . . He 's a freshmen	0
2148	Wow looks like this whole week is just dandy .	0
2149	AUTHOR_TOKEN lmfao yes I love him I make signs for him all the time lol	0
2150	I am too immature to be a senior	0
2151	AUTHOR_TOKEN lookin forward to satday as well nothin quite like a 5.20 kick off	0
2152	TOPIC_ironic unreal bullshit megamega bullshits the biggest bs ever thats all im writin take it personaly or take cup ofbritish tea	0
2153	10k / month business model - here 's how to put it together [ pdf ] * url *	0
2154	AUTHOR_TOKEN lol . . You got it in one EMOJI_5 , Bed now night monkey see you some time soon at worky woo	0
2155	We now have in stock the Norman Hyde Center Stand for the Scrambler ! ! * url *	0
2156	Bummeerr I forgot to wear my Dr . Dre beat headphones to class today . .	0
2157	Youth Of The Nation - P . O . D . [ HQ ] : * url * via AUTHOR_TOKEN thanks for this ! ! AUTHOR_TOKEN	0
2158	Where 's my cat ! ?	0
2159	I heard she gotta pretty face & stand up like a stallion !	0
2160	Watching a documentary on Islam , Miss Nash should totally be loving me right now TOPIC_bestwoman TOPIC_history TOPIC_forlife	0
